Taxon	Mean	GeometricMean	Median	StandardDev
Streptococcus_pyogenes	76.0	76.0	76.0	0.0
Streptococcus_troglodytae	76.0	76.0	76.0	0.0
Taenia_solium	75.21052631578948	75.1660613051353	76.0	2.4765820492397475
Tannerella_forsythia	0	0	0	0
Tannerella_forsythia_92A2	0	0	0	0
Toxoplasma_gondii	0	0	0	0
Toxoplasma_gondii_ME49	75.4133567783754	75.37719048289529	76.0	2.1726033816443304
Treponema	0	0	0	0
Treponema_denticola	0	0	0	0
Treponema_denticola_ATCC_35405	0	0	0	0
Treponema_pallidum	0	0	0	0
Treponema_pallidum_subsp._pallidum	0	0	0	0
Treponema_pallidum_subsp._pertenue	0	0	0	0
Trichinella_spiralis	76.0	75.99999999999993	76.0	0.0
Trypanosoma_brucei	0	0	0	0
Trypanosoma_brucei_gambiense_DAL972	69.5	69.2820323027551	69.5	7.7781745930520225
Trypanosoma_cruzi	0	0	0	0
Trypanosoma_cruzi_strain_CL_Brener	74.19047619047619	73.9985516617603	76.0	4.744630727182799
Variola_major_virus	0	0	0	0
Variola_minor_virus	0	0	0	0
Veillonella_parvula	0	0	0	0
Vibrio_cholerae	0	0	0	0
Vibrio_parahaemolyticus	0	0	0	0
Vibrio_vulnificus	0	0	0	0
Yersinia_enterocolitica	0	0	0	0
Yersinia_pestis	0	0	0	0
Yersinia_pseudotuberculosis	0	0	0	0
Yersinia_pseudotuberculosis_complex	0	0	0	0
