Taxon	Mean	GeometricMean	Median	StandardDev
Tannerella_forsythia	64.0	63.99999999999998	64.0	0.0
Tannerella_forsythia_92A2	0	0	0	0
Toxoplasma_gondii	0	0	0	0
Toxoplasma_gondii_ME49	75.45114217104859	75.4170386931395	76.0	2.099996684009337
Treponema	0	0	0	0
Treponema_denticola	0	0	0	0
Treponema_denticola_ATCC_35405	0	0	0	0
Treponema_pallidum	0	0	0	0
Treponema_pallidum_subsp._pallidum	0	0	0	0
Treponema_pallidum_subsp._pertenue	0	0	0	0
Trichinella_spiralis	72.0	71.56083166123088	76.0	8.396427811873332
Trypanosoma_brucei	0	0	0	0
Trypanosoma_brucei_gambiense_DAL972	75.0	74.99999999999997	75.0	0.0
Trypanosoma_cruzi	0	0	0	0
Trypanosoma_cruzi_strain_CL_Brener	74.13559322033899	74.06242044948851	76.0	3.2080589636781944
Variola_major_virus	0	0	0	0
Variola_minor_virus	0	0	0	0
Veillonella_parvula	0	0	0	0
Vibrio_cholerae	0	0	0	0
Vibrio_parahaemolyticus	0	0	0	0
Vibrio_vulnificus	0	0	0	0
Yersinia_enterocolitica	0	0	0	0
Yersinia_pestis	0	0	0	0
Yersinia_pseudotuberculosis	0	0	0	0
Yersinia_pseudotuberculosis_complex	0	0	0	0
