Taxon	Mean	GeometricMean	Median	StandardDev
Streptococcus_parasanguinis_FW213	NaN	NaN	NaN	NaN
Streptococcus_parauberis_NCFD_2020	NaN	NaN	NaN	NaN
Streptococcus_pasteurianus_ATCC_43144	76.0	76.0	76.0	0.0
Streptococcus_pneumoniae	76.0	76.0	76.0	0.0
Streptococcus_pseudopneumoniae_IS7493	NaN	NaN	NaN	NaN
Streptococcus_pyogenes	NaN	NaN	NaN	NaN
Streptococcus_pyogenes_MGAS2096	71.0	71.0	71.0	0.0
Streptococcus_salivarius	NaN	NaN	NaN	NaN
Streptococcus_salivarius_57.I	NaN	NaN	NaN	NaN
Streptococcus_salivarius_CCHSS3	76.0	76.0	76.0	0.0
Streptococcus_salivarius_JIM8777	NaN	NaN	NaN	NaN
Streptococcus_sanguinis_SK36	NaN	NaN	NaN	NaN
Streptococcus_sp._A12	NaN	NaN	NaN	NaN
Streptococcus_sp._FDAARGOS_192	74.0	74.00000000000003	74.0	0.0
Streptococcus_sp._HSISM1	75.66666666666667	75.66519389665359	76.0	0.5773502691896257
Streptococcus_sp._HSISS1	NaN	NaN	NaN	NaN
Streptococcus_sp._HSISS2	NaN	NaN	NaN	NaN
Streptococcus_sp._HSISS3	NaN	NaN	NaN	NaN
Streptococcus_sp._I-G2	NaN	NaN	NaN	NaN
Streptococcus_sp._I-P16	NaN	NaN	NaN	NaN
Streptococcus_sp._NPS_308	76.0	76.0	76.0	0.0
Streptococcus_sp._VT_162	NaN	NaN	NaN	NaN
Streptococcus_sp._oral_taxon_431	NaN	NaN	NaN	NaN
Streptococcus_suis	76.0	76.0	76.0	0.0
Streptococcus_suis_GZ1	75.0	74.99333303701074	75.0	1.1547005383792515
Streptococcus_thermophilus	NaN	NaN	NaN	NaN
Streptococcus_thermophilus_MTH17CL396	NaN	NaN	NaN	NaN
Taenia_solium	NaN	NaN	NaN	NaN
Tannerella_forsythia	NaN	NaN	NaN	NaN
Tannerella_forsythia_3313	NaN	NaN	NaN	NaN
Tannerella_forsythia_92A2	75.37142857142857	75.360459279428	76.0	1.2853407487262414
Toxoplasma_gondii	0	0	0	0
Toxoplasma_gondii_ME49	76.0	76.0	76.0	0.0
Treponema	NaN	NaN	NaN	NaN
Treponema_denticola	NaN	NaN	NaN	NaN
Treponema_denticola_ATCC_35404	76.0	76.0	76.0	0.0
Treponema_denticola_ATCC_35405	0	0	0	0
Treponema_pallidum	0	0	0	0
Treponema_pallidum_subsp._pallidum	0	0	0	0
Treponema_pallidum_subsp._pertenue	0	0	0	0
Treponema_putidum	NaN	NaN	NaN	NaN
Treponema_sp._OMZ_838	NaN	NaN	NaN	NaN
Treponema_succinifaciens_DSM_2489	NaN	NaN	NaN	NaN
Trichinella_spiralis	0	0	0	0
Trypanosoma_brucei	0	0	0	0
Trypanosoma_cruzi	0	0	0	0
Variola_major_virus	0	0	0	0
Variola_minor_virus	0	0	0	0
Veillonella_parvula	76.0	76.0	76.0	0.0
Veillonella_parvula_HSIVP1	74.16666666666667	74.04519587878474	76.0	4.4907311951024935
Vibrio_cholerae	0	0	0	0
Vibrio_parahaemolyticus	0	0	0	0
Vibrio_vulnificus	0	0	0	0
Yersinia_enterocolitica	0	0	0	0
Yersinia_pestis	0	0	0	0
Yersinia_pseudotuberculosis	0	0	0	0
Yersinia_pseudotuberculosis_complex	NaN	NaN	NaN	NaN
