Taxon	Mean	GeometricMean	Median	StandardDev
Salmonella_enterica_subsp._enterica_serovar_Typhi	NaN	NaN	NaN	NaN
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	NaN	NaN	NaN	NaN
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._U288	NaN	NaN	NaN	NaN
Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._USDA-ARS-USMARC-1898	NaN	NaN	NaN	NaN
Salmonella_typhimurium_TR7095	0	0	0	0
Schistosoma_mansoni	NaN	NaN	NaN	NaN
Shigella_boydii	0	0	0	0
Shigella_boydii_CDC_3083-94	NaN	NaN	NaN	NaN
Shigella_dysenteriae	0	0	0	0
Shigella_dysenteriae_Sd197	NaN	NaN	NaN	NaN
Shigella_flexneri	NaN	NaN	NaN	NaN
Shigella_flexneri_1a	NaN	NaN	NaN	NaN
Shigella_flexneri_2002017	NaN	NaN	NaN	NaN
Shigella_flexneri_G1663	NaN	NaN	NaN	NaN
Shigella_sonnei	76.0	76.0	76.0	0.0
Staphylococcus_aureus	0	0	0	0
Streptococcus	76.0	76.0	76.0	0.0
Streptococcus_acidominimus	NaN	NaN	NaN	NaN
Streptococcus_agalactiae	72.0	71.88880302244576	72.0	5.656854249492381
Streptococcus_anginosus	76.0	76.0	76.0	0.0
Streptococcus_constellatus_subsp._pharyngis	NaN	NaN	NaN	NaN
Streptococcus_cristatus_AS_1.3089	NaN	NaN	NaN	NaN
Streptococcus_dysgalactiae_subsp._equisimilis_RE378	NaN	NaN	NaN	NaN
Streptococcus_gordonii	NaN	NaN	NaN	NaN
Streptococcus_gordonii_str._Challis_substr._CH1	NaN	NaN	NaN	NaN
Streptococcus_infantarius	NaN	NaN	NaN	NaN
Streptococcus_mitis	NaN	NaN	NaN	NaN
Streptococcus_mitis_B6	NaN	NaN	NaN	NaN
Streptococcus_mutans	NaN	NaN	NaN	NaN
Streptococcus_oralis	NaN	NaN	NaN	NaN
Streptococcus_oralis_Uo5	NaN	NaN	NaN	NaN
Streptococcus_oralis_subsp._tigurinus	NaN	NaN	NaN	NaN
Streptococcus_pantholopis	NaN	NaN	NaN	NaN
Streptococcus_parasanguinis	NaN	NaN	NaN	NaN
Streptococcus_parasanguinis_ATCC_15912	NaN	NaN	NaN	NaN
Streptococcus_parasanguinis_FW213	NaN	NaN	NaN	NaN
Streptococcus_pasteurianus_ATCC_43144	75.0	74.99999999999997	75.0	0.0
Streptococcus_pneumoniae	74.0	74.00000000000003	74.0	0.0
Streptococcus_pseudopneumoniae_IS7493	NaN	NaN	NaN	NaN
Streptococcus_pyogenes	NaN	NaN	NaN	NaN
Streptococcus_pyogenes_MGAS10394	NaN	NaN	NaN	NaN
Streptococcus_pyogenes_MGAS2096	NaN	NaN	NaN	NaN
Streptococcus_salivarius	NaN	NaN	NaN	NaN
Streptococcus_salivarius_CCHSS3	76.0	76.0	76.0	0.0
Streptococcus_salivarius_JIM8777	NaN	NaN	NaN	NaN
Streptococcus_sp._A12	NaN	NaN	NaN	NaN
Streptococcus_sp._HSISM1	NaN	NaN	NaN	NaN
Streptococcus_sp._HSISS3	NaN	NaN	NaN	NaN
Streptococcus_sp._I-P16	NaN	NaN	NaN	NaN
Streptococcus_sp._NPS_308	NaN	NaN	NaN	NaN
Streptococcus_sp._VT_162	NaN	NaN	NaN	NaN
Streptococcus_sp._oral_taxon_431	NaN	NaN	NaN	NaN
Streptococcus_suis	76.0	76.0	76.0	0.0
Streptococcus_suis_GZ1	76.0	76.0	76.0	0.0
Streptococcus_thermophilus	76.0	76.0	76.0	0.0
Streptococcus_thermophilus_CNRZ1066	NaN	NaN	NaN	NaN
Streptococcus_thermophilus_JIM_8232	NaN	NaN	NaN	NaN
Streptococcus_thermophilus_LMG_18311	NaN	NaN	NaN	NaN
Streptococcus_thermophilus_TH1435	NaN	NaN	NaN	NaN
Streptococcus_thermophilus_TH1477	NaN	NaN	NaN	NaN
Streptococcus_thermophilus_TH985	NaN	NaN	NaN	NaN
Taenia_solium	NaN	NaN	NaN	NaN
Tannerella_forsythia	NaN	NaN	NaN	NaN
Tannerella_forsythia_92A2	75.22727272727273	75.2085639368307	76.0	1.6883866117241493
Toxoplasma_gondii	0	0	0	0
Toxoplasma_gondii_ME49	73.0	72.53962732547481	76.0	7.905694150420948
Treponema	NaN	NaN	NaN	NaN
Treponema_denticola	0	0	0	0
Treponema_denticola_ATCC_35404	NaN	NaN	NaN	NaN
Treponema_denticola_ATCC_35405	0	0	0	0
Treponema_pallidum	0	0	0	0
Treponema_pallidum_subsp._pallidum	0	0	0	0
Treponema_pallidum_subsp._pertenue	0	0	0	0
Treponema_putidum	NaN	NaN	NaN	NaN
Treponema_sp._OMZ_838	NaN	NaN	NaN	NaN
Treponema_succinifaciens_DSM_2489	NaN	NaN	NaN	NaN
Trichinella_spiralis	NaN	NaN	NaN	NaN
Trypanosoma_brucei	0	0	0	0
Trypanosoma_cruzi	0	0	0	0
Trypanosoma_cruzi_strain_CL_Brener	NaN	NaN	NaN	NaN
Variola_major_virus	0	0	0	0
Variola_minor_virus	0	0	0	0
Veillonella_parvula	NaN	NaN	NaN	NaN
Veillonella_parvula_HSIVP1	NaN	NaN	NaN	NaN
Vibrio_cholerae	0	0	0	0
Vibrio_parahaemolyticus	0	0	0	0
Vibrio_vulnificus	0	0	0	0
Yersinia_enterocolitica	0	0	0	0
Yersinia_pestis	NaN	NaN	NaN	NaN
Yersinia_pseudotuberculosis	0	0	0	0
Yersinia_pseudotuberculosis_complex	0	0	0	0
